iso3,country,year,precip_CV,CDD,precip_anomaly,hot_days_count,R95p,PRECTOTCORR_annual_mean,DTR_mean,temp_trend_slope,ALLSKY_SFC_SW_DWN_annual_mean,PRECTOTCORR_annual_total,Rx5day,RH2M_annual_mean,TNn,T2M_annual_mean,T2M_MAX_annual_mean,TXx,T2M_MIN_annual_mean,HWDI,WS2M_annual_mean,WSDI,total_reserves_usd,gdp_growth_pct,population_total,gdp_per_capita_usd,poverty_headcount_190,employment_agriculture_pct,gdp_yoy_change,total_idps_conflict,agricultural_land_pct,gini_index,life_expectancy,co2_emissions_per_capita,econ_vulnerability,hd_proxy,health_expenditure_pct_gdp,co2_emissions_kt,population_density,arable_land_per_capita,education_expenditure_pct_gdp,pop_pressure,population_growth_pct,agriculture_value_added_pct_gdp,new_displacement_disasters,access_electricity_pct,access_basic_water_pct,urban_population_pct,literacy_rate,infrastructure_index,new_displacement_conflict,freshwater_withdrawal_pct_norm,freshwater_withdrawal_pct,cereal_yield_kg_ha_norm,food_production_index,cereal_yield_kg_ha,food_production_index_norm,child_mortality_rate,land_below_5m_pct,child_mortality_rate_norm,composite_vulnerability,count_glacial_lake_outburst_flood,count_extreme_temperature,disaster_severity_index,count_mass_movement_(wet),disaster_count,count_drought,count_flood,total_damage_usd_millions,total_affected,count_storm,total_deaths,count_wildfire,new_displacement,total_displaced,log_displacement,displacement_rate_per_100k,displacement_yoy_change,new_displacement_rounded,battle_deaths,homicide_rate,oda_received_usd,military_expenditure_pct_gdp,drought_stress,CESI,CESI_category,CESI_lag1,CESI_lag2,CESI_lag3,new_displacement_disasters_lag1,new_displacement_disasters_lag2,new_displacement_disasters_lag3,gdp_per_capita_usd_lag1,gdp_per_capita_usd_lag2,gdp_per_capita_usd_lag3,T2M_annual_mean_lag1,T2M_annual_mean_lag2,T2M_annual_mean_lag3,PRECTOTCORR_annual_total_lag1,PRECTOTCORR_annual_total_lag2,PRECTOTCORR_annual_total_lag3,CESI_roll3_mean,CESI_roll3_std,T2M_annual_mean_roll3_mean,T2M_annual_mean_roll3_std,PRECTOTCORR_annual_total_roll3_mean,PRECTOTCORR_annual_total_roll3_std,new_displacement_disasters_roll3_mean,new_displacement_disasters_roll3_std,CESI_yoy_change,T2M_annual_mean_yoy_change,gdp_per_capita_usd_yoy_change,new_displacement_disasters_yoy_change,climate_economic_stress,climate_agriculture_risk,climate_density_pressure,infra_climate_vulnerability,region,CESI_regional_deviation,new_displacement_disasters_regional_deviation,gdp_per_capita_usd_regional_deviation,CESI_regional_rank
IDN,Indonesia,2016,0.2844077510214552,8,0.1237660747107452,37,996.56,10.438415300546447,5.348934426229508,-0.001856399047637,17.53103825136612,3820.46,241.29,91.72204918032789,21.33,25.84325136612022,28.76650273224044,31.09,23.417568306010928,4,0.1260655737704918,2,116369601851.059,5.03306918280177,264627418.0,3521.46943457574,18.0,31.5553329221477,0.0709339843420722,,27.8730589677122,36.9,69.733,,0.1694508135032486,0.896192526298113,3.02147198,,140.945267664402,0.0673860552121625,1.21023452496964,1.5144402698298238,1.0744882002252,13.4787485470271,1204000.0,97.6,87.6849895715078,53.812557220459,95.379997253418,0.926424947857539,,,,,,,,,,,,0.0,0.0,7.380262253547366,2.0,12.0,0.0,10.0,133.0,392009.0,0.0,166.0,0.0,,6731.0,0.0,,,,,,,,-0.1237660747107452,0.3117763570276362,Moderate,0.3170683287152313,0.2852115439345969,0.30804887591318153,204000.0,943000.0,427000.0,3288.22269725538,3441.06808464008,3566.60284506078,25.51230136986301,25.55627397260274,25.407041095890413,3089.15,2946.38,3440.21,0.3046854098924881,0.01707116963172156,25.637275569528658,0.1797301283426837,3285.3300000000004,468.90180837783095,783666.6666666666,518690.980578353,-0.016690319430635925,0.012972173362931105,0.07093398434207221,4.901960784313726,0.16742259528604744,0.09838206743261443,0.21501419808861807,0.022938961725094856,Southeast Asia,-0.07474298802987972,-99716.66666666674,524.8535410259396,5.0
IDN,Indonesia,2017,0.3107310151337457,7,0.0862382850491738,35,905.73,9.986109589041096,5.311780821917809,0.000550067493701,17.145808219178083,3644.93,177.91,91.9957808219178,21.14,25.474739726027394,28.398657534246578,30.46,23.086876712328763,5,0.1185479452054794,4,130215330382.957,5.06978590134916,267346658.0,3798.88326174526,14.8,30.5222024429742,0.0787778603005089,,27.7598939877572,36.4,69.953,,0.1527701315841205,0.8161767709407477,2.90417194,,142.393583234045,0.0666693518196139,1.05324382490056,1.455731461855211,1.02232939771064,13.1566308462661,375000.0,98.1,88.0541295680055,54.4541015625,,0.9307706478400276,2700.0,,,,,,,,,,,0.0,0.0,6.756502314277942,2.0,10.0,0.0,7.0,34.0,392592.0,1.0,95.0,0.0,2690.0,9481.0,0.0,,,2700.0,,,,,-0.0862382850491738,0.2549706424524749,Moderate,0.3117763570276362,0.3170683287152313,0.2852115439345969,1204000.0,204000.0,943000.0,3521.46943457574,3288.22269725538,3441.06808464008,25.84325136612022,25.51230136986301,25.55627397260274,3820.46,3089.15,2946.38,0.2946051093984474,0.03442629037021151,25.610097487336873,0.20278872667310968,3518.18,381.77578616250605,594333.3333333334,534864.7804196248,-0.18220019990202763,-0.014259492154146458,0.07877786030050893,-0.6885382059800664,0.1276182433765311,0.07782265565949631,0.17619878819545493,0.01765145239679679,Southeast Asia,-0.1060881041235559,-283833.3333333334,581.3194962264802,6.0
IDN,Indonesia,2018,0.5000192016386664,12,-0.0577589329810091,36,808.59,8.250575342465753,5.622082191780822,0.0006561572270083,17.358246575342463,3011.46,214.31000000000003,91.11183561643836,20.02,25.51630136986301,28.561698630136988,30.86,22.93961643835616,11,0.1251232876712328,4,120660974090.95,5.17429153955024,269951846.0,3860.95353090726,12.5,29.4464900769988,0.0163390830634484,,28.411834447481,36.3,70.08,,0.1449828268139881,0.9019642776759648,2.86757827,,143.781152680745,0.0659949515588791,0.994436460846179,1.3943082522601902,0.969743409524713,12.8084975586902,853000.0,98.5,88.410420237217,55.0956840515137,95.6600036621094,0.9345521011860848,4500.0,,,,,,,,,,,0.0,0.0,5.595802239273877,2.0,8.0,0.0,6.0,0.0,193478.0,0.0,128.0,0.0,4477.0,13352.0,0.0,,,4500.0,,,,,0.0577589329810091,0.3449593762768344,Moderate,0.2549706424524749,0.3117763570276362,0.3170683287152313,375000.0,1204000.0,204000.0,3798.88326174526,3521.46943457574,3288.22269725538,25.474739726027394,25.84325136612022,25.51230136986301,3644.93,3820.46,3089.15,0.30390212525231514,0.045508193749768396,25.611430820670208,0.20183512213967814,3492.2833333333333,425.55376115519533,810666.6666666666,416118.1723180729,0.35293762826492014,0.0016314845326232952,0.016339083063448445,1.2746666666666666,0.16984430191111938,0.10157842850503498,0.2388482895952736,0.02257686635347756,Southeast Asia,-0.013180602736043323,-3266.666666666628,413.21397958286025,4.0
IDN,Indonesia,2019,0.650819843642766,17,-0.1435180540857925,37,781.7700000000001,7.216958904109589,5.858438356164384,-1.1514647490359416e-05,17.20657534246575,2634.19,146.76999999999998,90.37216438356164,19.14,25.713698630136985,28.845397260273973,31.1,22.986958904109592,5,0.1263561643835616,3,129186464020.188,5.01928768046282,272489381.0,4106.94856160358,10.9,28.4631336137713,0.0637135434879256,,28.7503293442037,35.4,70.349,,0.1309351894990415,0.8206799211233338,2.87862897,,145.132688936836,0.0653496643966467,0.964399077622927,1.3578686351643297,0.935604959235128,12.7126026577522,463000.0,98.8,88.7538936468124,55.7382049560547,,0.937769468234062,23000.0,,,,,,,,,,,0.0,0.0,8.692599370902341,2.0,14.0,0.0,11.0,1318.0,936390.0,0.0,415.0,1.0,23396.0,29104.0,0.0,,,23000.0,,,,,0.1435180540857925,0.32027808797083124,Moderate,0.3449593762768344,0.2549706424524749,0.3117763570276362,853000.0,375000.0,1204000.0,3860.95353090726,3798.88326174526,3521.46943457574,25.51630136986301,25.474739726027394,25.84325136612022,3011.46,3644.93,3820.46,0.3067360355667135,0.04649767135367916,25.56824657534246,0.12766780229385633,3096.86,510.7530782090313,563666.6666666666,254403.87837714533,-0.07154839092182286,0.007736123563233832,0.06371354348792568,-0.45720984759671746,0.14733329333971074,0.09116118011476969,0.22217323604777914,0.019931075727402686,Southeast Asia,-0.1150392934014291,-445000.0,405.91498027322314,6.0
IDN,Indonesia,2020,0.3694529665399538,4,-0.0080722950369989,37,866.7800000000001,8.849426229508198,5.495273224043716,-0.001385073651477,17.421967213114755,3238.8900000000003,199.67,91.62398907103828,20.86,25.79937158469945,28.811748633879784,30.83,23.316475409836062,3,0.1157650273224043,3,135915917616.263,-2.06551182934165,274814866.0,3853.70288774146,9.8,29.3087481652973,-0.0616627333075822,,28.9649906072855,35.3,68.817,,0.1445840457313589,0.8981113589145149,3.42067289,,146.371283592869,0.0647662204707659,1.01593221347809,1.2438649059545832,0.849801187379341,13.6984142796138,705000.0,97.0,89.0851606060889,56.2785287648768,96.0,0.9304258030304444,4600.0,,,,,,,,,,,0.0,0.0,7.273151278378943,1.0,26.0,0.0,25.0,29.3,888134.0,0.0,210.0,0.0,4599.0,64640.0,0.0,,,4600.0,,,,,0.0080722950369989,0.29900386981194144,Moderate,0.32027808797083124,0.3449593762768344,0.2549706424524749,463000.0,853000.0,375000.0,4106.94856160358,3860.95353090726,3798.88326174526,25.713698630136985,25.51630136986301,25.474739726027394,2634.19,3011.46,3644.93,0.32141377801986903,0.022998793175443233,25.676457194899815,0.14516328738970014,2961.513333333334,305.42842800455685,673666.6666666666,196878.98144122283,-0.06642420745570121,0.00333180207930317,-0.06166273330758221,0.5226781857451404,0.14750268057484098,0.08763429120767531,0.2077667643844898,0.020802954132955367,Southeast Asia,-0.11362235571751761,-386333.33333333326,325.317615875555,6.0
IDN,Indonesia,2021,0.2774907789974164,6,-0.0218977223215592,37,723.4,8.682794520547946,5.338575342465754,0.000530855849742,17.370876712328766,3169.2200000000003,175.51,91.65912328767124,20.87,25.55112328767123,28.467561643835616,30.83,23.128986301369856,3,0.1284383561643835,2,144907809744.209,3.70288562827751,276758053.0,4287.17313995098,8.6,28.9871998196831,0.112481492433778,,28.9558492042508,35.5,67.452,,0.1264771753883954,0.8110662841738832,3.70634937,,146.235107708626,0.0642812399030716,1.03221750658374,1.0303745020353552,0.704601321926319,13.2801691376596,749000.0,99.2,89.4041137814594,56.8761702464027,,0.943020568907297,27000.0,,,,,,,,,,,0.0,0.0,8.586792117444581,2.0,21.0,0.0,18.0,850.0,1453240.0,1.0,318.0,0.0,26580.0,98515.0,0.0,,,27000.0,,,,,0.0218977223215592,0.27948362900971074,Moderate,0.29900386981194144,0.32027808797083124,0.3449593762768344,705000.0,463000.0,853000.0,3853.70288774146,4106.94856160358,3860.95353090726,25.79937158469945,25.713698630136985,25.51630136986301,3238.8900000000003,2634.19,3011.46,0.29958852893082777,0.020403512937644034,25.68806450083589,0.1260937575105393,3014.1000000000004,330.85069638736036,639000.0,154000.0000000001,-0.06528424135282251,-0.009622261387771336,0.11248149243377803,0.06241134751773059,0.12194451407632682,0.08101447800434665,0.19416691157862864,0.015924818180697378,Southeast Asia,-0.09861281599697413,-488566.66666666674,630.3290014212848,6.0
IDN,Indonesia,2022,0.209847012493371,8,0.0535526646084899,36,852.32,9.592164383561643,5.486246575342466,-0.0001374601145541,17.074219178082192,3501.14,164.22,91.5409589041096,20.91,25.564657534246574,28.55101369863014,30.92,23.06476712328767,3,0.1257534246575342,2,137222356128.227,5.30719722664799,278830529.0,4730.83484836107,7.9,29.2848629874109,0.1034858387863391,,29.0073830174182,35.5,70.925,,0.1106932560304129,0.8282953120207215,2.69389749,,147.330175215419,0.0637734378074504,0.863943349575907,1.0991574641355837,0.746050469653246,12.3996501634108,308000.0,100.0,89.7113532580834,57.4934704226599,,0.9485567662904172,7100.0,,,,,,,,,,,0.0,0.0,6.738138988197253,0.0,13.0,0.0,13.0,74.0,353570.0,0.0,55.0,0.0,7565.0,32518.0,0.0,,,7600.0,,,,,-0.0535526646084899,0.2542226592238881,Moderate,0.27948362900971074,0.29900386981194144,0.32027808797083124,749000.0,705000.0,463000.0,4287.17313995098,3853.70288774146,4106.94856160358,25.55112328767123,25.79937158469945,25.713698630136985,3169.2200000000003,3238.8900000000003,2634.19,0.27757005268184676,0.022451849282516024,25.638384135539084,0.13958335519668966,3303.0833333333335,175.02374019924676,587333.3333333334,242908.0758915466,-0.09038443459221346,0.0005296928210538621,0.1034858387863391,-0.5887850467289719,0.09609310420301276,0.07444875743666814,0.176879410423673,0.013078035672726104,Southeast Asia,-0.07581660027648907,-721500.0,927.5527768473653,6.0
IDN,Indonesia,2023,0.5056928507074544,8,-0.0997985646960106,37,696.3700000000001,7.743890410958904,5.661178082191781,0.0030332532950992,16.755205479452055,2826.52,168.27,90.85301369863014,20.57,25.927808219178083,28.97945205479452,31.43,23.31827397260274,5,0.1284657534246575,4,146358992701.848,5.04883117855516,281190067.0,4876.2992959843,6.7,28.7792280576249,0.0307481559356537,,29.1258057551148,36.1,71.146,,0.1032777813748039,0.8303052614726898,2.70239949,,148.57692229227,0.0632415760262257,1.27517088245674,1.252007412041836,0.842666137328498,12.5294431866213,238000.0,99.4,89.3578482222748,58.1179353397878,,0.943789241111374,2200.0,,,,,,,,,,,0.0,0.0,6.714233332661494,2.0,10.0,1.0,5.0,0.0,18901795.0,2.0,67.0,0.0,3720.0,48242.0,0.0,,,3700.0,,,,,0.0997985646960106,0.3133964061282186,Moderate,0.2542226592238881,0.27948362900971074,0.29900386981194144,308000.0,749000.0,705000.0,4730.83484836107,4287.17313995098,3853.70288774146,25.564657534246574,25.55112328767123,25.79937158469945,3501.14,3169.2200000000003,3238.8900000000003,0.2823675647872725,0.029692101556664297,25.68119634703196,0.21367932883214572,3165.626666666667,337.32435449183623,431666.6666666667,277038.50514564465,0.23276346445663432,0.014205184812080107,0.03074815593565372,-0.2272727272727273,0.11246613512687323,0.09019306644404038,0.2184155359660299,0.01761624982143522,Southeast Asia,-0.06784252752010689,-419300.0,896.8502518401233,5.0
IND,India,2008,1.2765902745243192,82,-0.0789646476624017,37,435.9000000000001,2.429726775956284,13.043333333333331,-0.0134001459996046,18.921284153005463,889.28,105.63,53.98079234972678,8.46,26.86658469945355,33.6815300546448,46.22,20.63819672131148,15,2.111666666666667,6,257422725614.879,3.08669805950082,1207930964.0,992.519584923828,,52.8791883959001,,,60.4593046525785,,66.247,,0.4597861991019758,0.7507524680264736,3.58856082,,406.274393496547,0.130798037891841,,5.845361475214763,1.43877181746736,16.7909423598037,6662000.0,74.1,84.9473094624581,30.1438485921815,,0.7952365473122904,,,,,,,,,,,,0.0,1.0,9.478846900176912,1.0,11.0,0.0,8.0,170.0,13989068.0,1.0,1808.0,0.0,,,,,,,,,,,0.0789646476624017,0.5069093523979499,High,,,,,,,,,,,,,,,,0.5069093523979499,,26.86658469945355,,889.28,,6662000.0,,,,,,0.44075926938085924,0.26804955145094905,0.42394480467092593,0.1037965091966951,South Asia,0.07430215727442496,5396933.333333333,77.05953983203688,2.0
IND,India,2009,1.2689654157363863,73,-0.0635232567280176,37,455.4,2.552575342465753,13.214246575342464,-0.0218000384973212,19.43038356164384,931.69,103.6,51.97306849315068,9.76,27.86021917808219,34.7028493150685,47.09,21.488602739726023,10,2.1461369863013697,7,284682887897.586,7.8618888330338,1225524753.0,1094.94974598436,34.6,51.9444266180638,0.1032021560243501,,60.5639061075814,27.8,66.7,,0.4446627703010375,0.7562442578009823,3.54637694,,412.191872366045,0.128862350281716,3.27824997901917,5.960365864201694,1.44601731955273,16.7442701563161,5304000.0,75.0,85.6371461321776,30.5185314023263,,0.803185730660888,33000.0,,,,,,,,,,,0.0,1.0,10.259349275908242,2.0,16.0,1.0,6.0,2734.0,11095118.0,6.0,1893.0,0.0,33000.0,500000.0,0.0,,,33000.0,,,,,0.0635232567280176,0.4744101314225019,Moderate,0.5069093523979499,,,6662000.0,,,992.519584923828,,,26.86658469945355,,,889.28,,,0.4906597419102259,0.02298041953501936,27.363401938767872,0.702605677859069,910.485,29.988398590121538,5983000.0,960251.0088513315,-0.06411249037270561,0.03698402643075238,0.10320215602435012,-0.2038426898829181,0.4061119489262969,0.24642962258542153,0.39771702484065075,0.09337068338299179,South Asia,0.04192163743717986,4114166.666666667,146.6595549859726,2.0
IND,India,2010,1.421955995117677,67,0.0775989681358431,37,570.9999999999999,3.67531506849315,12.042602739726028,-0.0201420452442235,18.67276712328767,1341.4899999999998,133.99,57.00769863013699,7.26,27.631808219178083,33.86147945205479,47.71,21.81887671232877,13,2.1653150684931504,10,300480168786.346,8.49758470165625,1243481564.0,1347.51939071367,,51.056070239905,0.2306677960843304,,60.3974182611942,,67.162,,0.4201034458459555,0.7604030997984276,3.33625913,,418.231449722352,0.126265643613515,3.377690076828,6.083609802748218,1.45460361883041,17.0265090136912,1411000.0,76.3,86.3249166723471,30.9042190810094,68.325817300837,0.8131245833617355,106000.0,,,,,,,,,,,0.0,2.0,9.764429903522917,1.0,18.0,0.0,8.0,2149.0,4279488.0,7.0,1344.0,0.0,106500.0,650000.0,0.0,,,106000.0,,,,,-0.0775989681358431,0.5048015668551734,High,0.4744101314225019,0.5069093523979499,,5304000.0,6662000.0,,1094.94974598436,992.519584923828,,27.86021917808219,26.86658469945355,,931.69,889.28,,0.4953736835585418,0.0181855321229248,27.452870698904608,0.5204241985160913,1054.1533333333334,249.74271167209923,4459000.0,2725576.81968423,0.06406152276205379,-0.008198462382657756,0.2306677960843304,-0.733974358974359,0.41536467007314753,0.2577318425457183,0.4242148243771351,0.09433500312570924,South Asia,0.08717171959371223,-1239400.0,173.10744209296104,1.0
IND,India,2011,1.3849518979531643,75,-0.0725216064978875,37,404.37,2.480986301369863,13.08041095890411,-0.0125668927972992,19.104575342465758,905.56,83.62,56.61671232876712,5.5,26.72498630136986,33.568219178082195,46.41,20.48780821917808,31,2.1054794520547944,8,298739463090.872,5.24131620024293,1261224954.0,1445.46127486037,27.1,49.0753059155876,0.0726830981592243,,60.4300431523044,28.8,67.623,,0.397485528002575,0.7680751204525891,3.24634218,,424.199245255096,0.124465504351256,3.79618000984192,6.010172051278204,1.41682761544376,17.191973558015,1503000.0,79.5,87.0106732998892,31.2746502853309,69.3000030517578,0.832553366499446,53000.0,,,,,,,,,,,0.0,2.0,9.9144658138573,0.0,12.0,0.0,7.0,2032.625,12254119.0,3.0,926.0,0.0,53000.0,650000.0,0.0,,,53000.0,,,,,0.0725216064978875,0.5991131606647906,High,0.5048015668551734,0.4744101314225019,0.5069093523979499,1411000.0,5304000.0,6662000.0,1347.51939071367,1094.94974598436,992.519584923828,27.631808219178083,27.86021917808219,26.86658469945355,1341.4899999999998,931.69,889.28,0.5261082863141553,0.06502456148355479,27.40567123287671,0.6004513914733118,1059.58,244.490552578213,2739333.3333333335,2221542.782242407,0.1868290433351112,-0.03281804471915939,0.07268309815922436,0.06520198440822123,0.48525181159287845,0.2940166163767918,0.5046489959630699,0.10031948183919571,South Asia,0.19022384681408705,1013500.0,106.84391798000911,1.0
IND,India,2012,1.5153810595130637,108,-0.0131570441541546,37,581.3100000000001,2.95327868852459,12.611748633879785,-0.0183752067460873,18.749426229508195,1080.9,184.0,53.884945355191256,5.87,27.04502732240437,33.54836065573771,46.74,20.936612021857925,24,2.2898360655737706,18,300425517446.546,5.45638755164772,1278674502.0,1429.32199520032,,47.0881544623322,-0.0111654874058171,,60.4206256579633,,68.076,,0.3823898013669822,0.7711491020493063,3.32935286,,430.068210238834,0.122428342596293,3.8675000667572,5.909378760934723,1.37405616603306,16.8453770661356,9110000.0,79.9,87.6951918936397,31.5898935604399,69.8279300354369,0.8379759594681986,500000.0,,,,,,,,,,,0.0,2.0,8.781853803319446,0.0,9.0,0.0,6.0,244.0,4318360.0,1.0,583.0,0.0,500000.0,1000000.0,0.0,,,500000.0,,,,,0.0131570441541546,0.6949923761873449,High,0.5991131606647906,0.5048015668551734,0.4744101314225019,1503000.0,1411000.0,5304000.0,1445.46127486037,1347.51939071367,1094.94974598436,26.72498630136986,27.631808219178083,27.86021917808219,905.56,1341.4899999999998,931.69,0.5996357012357696,0.09509648140227296,27.133940614317435,0.4599029003642579,1109.3166666666666,219.34988359544056,4008000.0,4418701.053477141,0.16003523510677753,0.0119753483659637,-0.011165487405817132,5.0612109115103125,0.5643839723946642,0.3272590836005298,0.5867365159157963,0.11260547292867135,South Asia,0.2519511972549011,7147066.666666667,52.528081508095056,1.0
IND,India,2013,1.4693033634678692,38,0.1068220818546016,37,815.66,3.907808219178082,11.745342465753426,-0.019958921384028,17.757369863013697,1426.35,170.42000000000002,60.05112328767123,8.41,26.708082191780825,32.83720547945205,48.59,21.091863013698628,15,2.336849315068493,10,298092478740.581,6.38610640091713,1295829511.0,1432.84397512195,,46.2418839816327,0.0024640913198403,,60.4394606466455,,68.499,,0.3753033413447998,0.77345273390097,3.74944186,,435.838110245225,0.120727301448223,3.84467005729675,5.808433258394592,1.33270430507476,17.1484235433697,2145000.0,83.1,88.3781430142448,31.9096789235237,,0.857390715071224,64000.0,,,,,,,,,,,0.0,1.0,10.853196448073511,0.0,11.0,0.0,5.0,2257.471,16649477.0,5.0,7116.0,0.0,64000.0,526000.0,0.0,,,64000.0,,,,,-0.1068220818546016,0.5079450610080746,High,0.6949923761873449,0.5991131606647906,0.5048015668551734,9110000.0,1503000.0,1411000.0,1429.32199520032,1445.46127486037,1347.51939071367,27.04502732240437,26.72498630136986,27.631808219178083,1080.9,905.56,1341.4899999999998,0.60068353262007,0.09353354521240906,26.82603193851835,0.1898438064641078,1137.6033333333332,264.98491850166374,4252666.666666667,4218803.898421131,-0.2691357798849424,-0.012458672221211442,0.002464091319840378,-0.7645444566410537,0.41225283704193,0.23488336580178726,0.4297646445676928,0.07243768193346502,South Asia,0.08224539609668341,1467833.3333333335,-33.210940595693046,2.0
IND,India,2014,1.4815608441427892,39,-0.0888136817987886,37,510.59,2.3513698630136988,12.864164383561642,-0.0123106511723173,18.72446575342466,858.25,183.98,55.20583561643836,7.99,27.268465753424653,34.06742465753425,48.1,21.203260273972603,13,2.298082191780822,12,325081035127.891,7.41022760516977,1312277191.0,1553.88396075118,,45.2547111152237,0.0844753425570485,,60.4495508191538,,68.932,,0.3600893473834475,0.778217035514915,3.61956549,,441.370107863944,0.119230145180509,3.89878023242693,5.566958230708872,1.26129027125347,16.7919345145039,3428000.0,85.1,89.0593975763785,32.2288233408821,,0.8707969878818924,345000.0,,,,,,,,,,,0.0,3.0,10.500074618855493,1.0,16.0,0.0,7.0,23465.0,6154264.0,5.0,1072.0,0.0,345000.0,853900.0,0.0,,,345000.0,,,,,0.0888136817987886,0.5171652905347125,High,0.5079450610080746,0.6949923761873449,0.5991131606647906,2145000.0,9110000.0,1503000.0,1432.84397512195,1429.32199520032,1445.46127486037,26.708082191780825,27.04502732240437,26.72498630136986,1426.35,1080.9,905.56,0.573367575910044,0.10543100677694851,27.00719175586995,0.2821011903756993,1121.8333333333333,286.25348178377385,4894333.333333333,3706805.4080749014,0.01815202122123072,0.02098179710620629,0.08447534255704858,0.5981351981351981,0.4115056916038279,0.23404165821969147,0.43847146774616735,0.06681931330002108,South Asia,0.06846746501715512,2597833.3333333335,-1.7015898200750144,2.0
IND,India,2015,1.3600180069261327,62,0.0190046622290937,37,702.8799999999999,3.2091506849315072,12.714301369863014,-0.0065893594391235,18.939424657534246,1171.34,190.36,56.52534246575343,7.11,27.113561643835613,33.77169863013699,47.38,21.057397260273973,15,2.1925753424657533,13,353319061013.224,7.99625378567987,1328024498.0,1583.99815907985,,44.2796936892031,0.0193799531299057,,60.4317248477225,,69.326,,0.3505779631672497,0.780476474270289,3.59565973,,446.666542669658,0.117778700796226,4.1145601272583,5.328087018728327,1.19285563384335,16.1745081068401,3655000.0,88.0,89.7387066732488,32.5472990022299,,0.888693533366244,1000.0,,,,,,,,,,,0.0,1.0,11.794051496061234,1.0,19.0,1.0,10.0,6949.0,346557559.0,6.0,3302.0,0.0,1000.0,611763.0,0.0,,,1000.0,,,,,-0.0190046622290937,0.5630110816803051,High,0.5171652905347125,0.5079450610080746,0.6949923761873449,3428000.0,2145000.0,9110000.0,1553.88396075118,1432.84397512195,1429.32199520032,27.268465753424653,26.708082191780825,27.04502732240437,858.25,1426.35,1080.9,0.5293738110743641,0.029493264290239626,27.030036529680363,0.2893782430680252,1151.9799999999998,284.5443896828754,3076000.0,814219.2579397777,0.08864823681069423,-0.00568070499417761,0.019379953129905703,0.06621936989498245,0.4457557444761622,0.24929958240430816,0.478273734417673,0.06266677417748374,South Asia,0.16920074469754726,2330333.333333333,-30.615847119065393,1.0
IND,India,2016,1.5540505046217346,82,0.0198154431270623,37,538.19,3.215601092896175,12.643524590163931,-0.0272868390473678,18.93827868852459,1176.91,181.96,54.92401639344263,7.41,27.23918032786885,33.77109289617486,46.51,21.12756830601093,17,2.209972677595628,5,361694321972.036,8.25630550176662,1343944296.0,1707.50892912243,,43.2048505926307,0.0779740616077027,,60.3990999566123,,69.709,,0.3350519094778931,0.7848182278774745,3.50430417,,452.020992940243,0.116312112388325,4.25406980514526,5.3864162394781605,1.19162966402099,16.3638005616331,2400000.0,89.6,90.4158282525921,32.8650780972823,,0.9000791412629605,448000.0,,,,,,,,,,,0.0,1.0,9.701988308678509,2.0,15.0,0.0,8.0,2499.0,3806005.0,3.0,1121.0,1.0,448400.0,796275.0,0.0,,,448000.0,,,,,-0.0198154431270623,0.5330708507365841,High,0.5630110816803051,0.5171652905347125,0.5079450610080746,3655000.0,3428000.0,2145000.0,1583.99815907985,1553.88396075118,1432.84397512195,27.113561643835613,27.268465753424653,26.708082191780825,1171.34,858.25,1426.35,0.5377490743172006,0.0232781759024194,27.207069241709707,0.08229314784738702,1068.8333333333333,182.39178005966534,3161000.0,668747.3364432956,-0.05317875956253726,0.004633057275298835,0.0779740616077027,-0.3433652530779754,0.41339433877538223,0.23031246461360658,0.45372179914000943,0.053264897173283685,South Asia,0.10922352507084393,1805766.6666666665,-14.160223188709324,1.0
IND,India,2017,1.3466204253181242,71,-0.0798773183648764,37,441.1599999999999,2.4224657534246576,13.524109589041094,-0.0154373295691508,19.04509589041096,884.2,173.53,52.55276712328767,7.32,27.398438356164384,34.485287671232875,47.09,20.96117808219178,16,2.1436164383561644,8,412613792019.924,6.79538341902422,1359657400.0,1950.10468280866,,42.2671064682124,0.1420758331324871,,60.2840719900175,,70.068,,0.3142979769479947,0.7912634065754107,2.93597651,,457.30592394028,0.11465756005888,4.30543994903565,5.315706423740295,1.1623961434697,16.5583314049368,1346000.0,91.8,91.0905825625786,33.1821328157539,,0.914452912812893,78000.0,,,,,,,,,,,0.0,1.0,10.479132645050456,3.0,18.0,0.0,9.0,2117.0,22395195.0,5.0,2346.0,0.0,78136.0,825729.0,0.0,,,78000.0,,,,,0.0798773183648764,0.5388582610847136,High,0.5330708507365841,0.5630110816803051,0.5171652905347125,2400000.0,3655000.0,3428000.0,1707.50892912243,1583.99815907985,1553.88396075118,27.23918032786885,27.113561643835613,27.268465753424653,1176.91,1171.34,858.25,0.5449800645005343,0.015881174863255028,27.25039344262295,0.14276899440592136,1077.4833333333333,167.41144355549096,2467000.0,1155957.1791377056,0.010856737599012511,0.005846652739862179,0.14207583313248717,-0.4391666666666667,0.40069471386221117,0.2277597949254338,0.45951753111325355,0.04609775464250687,South Asia,0.11273992089971635,872700.0,76.92746573228192,1.0
